start_time,end_time,duration,average_B,MFR_axis_x,MFR_axis_y,MFR_axis_z,altitude,azimuth,beta,diameter,speed,density
2018-01-30/07:08:00,2018-01-30/07:45:00,37,4.937,-0.320411921,0.402328938,-0.857594132,149.05,128.53,0.448981673,333993.3487,322.725,9.087
2018-01-30/17:39:00,2018-01-30/19:09:00,90,2.934,-0.286958814,0.957861423,-0.012499871,90.72,106.68,0.932899535,802582.5467,323.923,10.013
2018-01-30/20:45:00,2018-01-30/22:38:00,113,3.206,-0.735110641,0.675837815,0.053438529,86.94,137.41,0.913059592,651193.2534,326.257,11.44
2018-01-31/13:08:00,2018-01-31/13:41:00,33,7.864,0.642516553,-0.758564055,0.108412132,83.78,-49.73,0.313247353,299030.9944,349.126,9.289
2018-01-31/19:20:00,2018-01-31/19:53:00,33,6.458,0.596597493,-0.769579113,0.227638856,76.84,-52.22,0.590924442,232404.2815,372.414,7.96
2018-02-01/20:31:00,2018-02-01/21:39:00,68,3.985,0.38192147,-0.876870632,-0.291948348,106.97,-66.46,0.605581045,842112.053,386.517,5.371
2018-02-02/02:44:00,2018-02-02/04:54:00,130,4.071,0.063935876,-0.979977548,-0.188563749,100.87,-86.27,0.81210649,1391315.959,379.178,6.311
2018-02-03/00:59:00,2018-02-03/01:29:00,30,2.44,-0.209512055,-0.173569605,0.962277651,15.79,-140.36,0.748884559,418722.6395,328.176,8.396
2018-02-03/01:33:00,2018-02-03/02:03:00,30,2.5,-0.658972502,0.334875733,0.673508346,47.66,153.06,0.688986182,133983.4048,327.016,8.312
2018-02-03/04:38:00,2018-02-03/05:24:00,46,2.82,-0.961483359,0.05695967,-0.26889658,105.6,176.61,0.815483034,124780.7714,320.442,7.84
2018-02-03/11:55:00,2018-02-03/14:18:00,143,3.321,0.979527414,-0.187689662,0.072792143,85.83,-10.85,0.41255331,147934.9307,304.068,6.652
2018-02-03/15:27:00,2018-02-03/16:07:00,40,2.405,0.150706589,0.54515934,-0.824675024,145.56,74.55,0.863815665,444245.505,303.578,7.967
2018-02-04/17:56:00,2018-02-04/18:49:00,53,8.143,-0.300708979,0.903838456,-0.304385066,107.72,108.4,0.32180199,527352.8862,350.872,12.155
2018-02-04/20:14:00,2018-02-04/20:46:00,32,7.946,-0.57890135,0.582394481,0.57069242,55.2,134.83,0.349479318,315402.2411,360.395,11.188
2018-02-05/08:12:00,2018-02-05/09:55:00,103,5.56,-0.369557172,0.780388534,-0.504401982,120.29,115.34,0.735630751,1068150.721,417.39,6.636
2018-02-05/11:35:00,2018-02-05/13:23:00,108,5.288,0.678890526,0.318539321,-0.661543906,131.42,25.14,0.803272843,1266175.6,411.899,6.71
2018-02-06/00:15:00,2018-02-06/03:07:00,172,5.537,-0.221958846,0.956298113,0.190337121,79.03,103.07,0.404313028,1788754.44,412.679,5.537
2018-02-06/03:45:00,2018-02-06/05:28:00,103,5.271,-0.747268975,0.611739039,0.259546578,74.96,140.7,0.378476441,823104.7745,412.649,5.328
2018-02-06/05:33:00,2018-02-06/09:10:00,217,4.535,-0.671833158,0.619763017,-0.405627996,113.93,137.31,0.468057483,1705405.571,412.622,5.131
2018-02-06/09:46:00,2018-02-06/10:57:00,71,5.84,0.220716223,0.79872328,-0.559754908,124.04,74.55,0.213688582,937086.027,412.378,4.712
2018-02-06/11:07:00,2018-02-06/12:55:00,108,5.444,-0.775369108,0.626251578,0.081312925,85.34,141.07,0.361660928,772468.5029,404.172,3.937
2018-02-07/08:21:00,2018-02-07/09:20:00,59,3.857,-0.433218151,0.698192894,0.569954991,55.25,121.82,0.813277364,637446.3402,394.025,5.466
2018-02-07/11:36:00,2018-02-07/15:46:00,250,4.025,-0.154280975,0.938532174,0.308795631,72.01,99.34,0.735874116,3038083.46,403.896,5.871
2018-02-07/20:45:00,2018-02-07/22:19:00,94,5.021,-0.90965277,0.185577258,0.371608704,68.19,168.47,0.290370733,368096.5924,382.822,7.578
2018-02-08/15:00:00,2018-02-08/17:52:00,172,5.251,0.464779466,-0.748599708,0.472840995,61.78,-58.17,0.662867904,1413513.973,356.427,9.31
2018-02-08/21:49:00,2018-02-08/23:15:00,86,5.625,0.696943045,-0.714602411,0.060114399,86.55,-45.72,0.53283155,481551.6959,348.19,8.65
2018-02-09/00:18:00,2018-02-09/02:35:00,137,4.64,0.85193783,0.040097225,-0.522105575,121.47,2.69,0.565471113,845012.3206,344.405,8.335
2018-02-09/07:29:00,2018-02-09/08:13:00,44,5.619,-0.944625258,0.320540637,0.070263252,85.97,161.26,0.314972371,101850.4719,320.461,8.071
2018-02-10/05:53:00,2018-02-10/07:19:00,86,9.475,-0.75374043,0.548220336,0.362394691,68.75,143.97,0.075381123,605808.0178,343.815,9.616
2018-02-10/09:14:00,2018-02-10/09:51:00,37,7.089,0.585767806,0.563300967,-0.582724869,125.64,43.88,0.140586659,341303.5253,345.625,8.502
2018-02-10/10:02:00,2018-02-10/10:42:00,40,6.819,0.719848633,0.454999775,-0.524207294,121.61,32.3,0.177998483,264540.2893,346.059,8.157
2018-02-10/16:43:00,2018-02-10/20:20:00,217,5.355,0.835087061,0.486460388,-0.256877244,104.88,30.22,0.20097585,1197517.305,350.743,4.75
2018-02-10/20:37:00,2018-02-10/21:19:00,42,5.505,0.845115483,0.437974572,-0.306525797,107.85,27.4,0.301164418,245391.4158,352.272,3.73
2018-02-11/14:29:00,2018-02-11/18:17:00,228,2.882,-0.877306998,0.464420348,-0.121021539,96.95,152.1,0.592945158,755016.4175,318.992,7.122
2018-02-11/20:03:00,2018-02-11/20:45:00,42,3.8,-0.322730213,0.893717289,0.311632335,71.84,109.86,0.320331424,316632.2643,310.712,7.312
2018-02-12/00:35:00,2018-02-12/04:12:00,217,3.977,0.097260669,0.967933714,0.231613144,76.61,84.26,0.440373003,1676872.283,304.147,8.906
2018-02-13/14:09:00,2018-02-13/15:14:00,65,3.991,0.406950563,-0.850070715,0.334321916,70.47,-64.42,0.66872561,559842.0491,313.691,6.675
2018-02-13/17:14:00,2018-02-13/18:00:00,46,5.344,0.165309653,-0.96505022,0.203348979,78.27,-80.28,0.419792622,396050.693,312.126,6.189
2018-02-13/23:40:00,2018-02-14/02:58:00,198,3.993,-0.288888425,-0.428344786,0.856191695,31.11,-124,0.650477529,1802108.037,308.751,7.384
2018-02-14/07:01:00,2018-02-14/07:31:00,30,2.753,0.365572453,-0.773768961,-0.517337799,121.15,-64.71,0.817342579,209489.7304,313.8,6.78
2018-02-14/07:36:00,2018-02-14/09:29:00,113,3.19,0.673311055,-0.575507343,0.464159042,62.34,-40.52,0.616900802,891829.2939,312.36,6.545
2018-02-14/10:07:00,2018-02-14/11:09:00,62,2.941,0.490791529,-0.35001415,0.797880828,37.07,-35.5,0.647099972,436560.8147,309.999,6.16
2018-02-14/19:11:00,2018-02-14/19:55:00,44,2.459,0.020849319,-0.90373528,-0.427583754,115.31,-88.68,0.89104104,331180.9012,299.966,4.517
2018-02-14/20:03:00,2018-02-14/20:43:00,40,2.288,0.631530046,-0.543188572,-0.553277552,123.59,-40.7,0.840297401,290230.4554,299.505,4.376
2018-02-16/11:54:00,2018-02-16/14:24:00,150,11.826,-0.017680861,-0.810615659,0.585311532,54.17,-91.25,0.056074388,1579193.41,371.969,9.342
2018-02-17/00:35:00,2018-02-17/02:45:00,130,7.72,0.729899526,-0.336555511,-0.594959736,126.51,-24.75,0.324905425,1028413.64,400.538,7.017
2018-02-17/06:11:00,2018-02-17/06:48:00,37,6.524,0.997610211,-0.065214962,0.022824138,88.69,-3.74,0.805786252,8187.190627,439.448,6.179
2018-02-17/07:10:00,2018-02-17/08:01:00,51,6.4,0.97098726,-0.140439898,-0.193546832,101.16,-8.23,0.710127532,206410.7409,448.48,5.988
2018-02-17/08:56:00,2018-02-17/10:10:00,74,6.406,0.720151901,-0.616533399,-0.318226188,108.56,-40.57,0.612205923,474763.512,464.686,5.648
2018-02-17/11:30:00,2018-02-17/12:32:00,62,6.391,0.593820453,-0.782139599,-0.188772351,100.88,-52.79,0.454783022,395809.8582,485.304,5.219
2018-02-18/15:36:00,2018-02-18/17:06:00,90,6.799,0.955558538,-0.294136912,0.019779986,88.87,-17.11,0.524585485,361612.331,525.558,3.625
2018-02-19/03:33:00,2018-02-19/04:26:00,53,5.822,-0.485407442,-0.721566141,-0.493682086,119.58,-123.93,0.739709914,645823.3767,522.154,3.25
2018-02-19/16:38:00,2018-02-19/17:40:00,62,6.021,0.440728784,-0.860236883,-0.256419063,104.86,-62.87,0.532423198,988303.3724,541.137,2.903
2018-02-20/03:12:00,2018-02-20/04:01:00,49,4.183,0.891973615,0.047606222,0.449573964,63.28,3.06,0.359362334,242083.7335,420.837,2.492
2018-02-21/11:02:00,2018-02-21/11:32:00,30,4.065,-0.270188391,-0.959390938,0.081039563,85.35,-105.73,0.975853086,361129.7577,380.416,6.294
2018-02-22/07:35:00,2018-02-22/08:43:00,68,6.088,0.995437086,-0.018204033,-0.093667954,95.37,-1.05,0.647347867,66757.65946,401.105,9.971
2018-02-22/09:03:00,2018-02-22/09:40:00,37,5.896,0.409823149,-0.909629285,-0.067967758,93.9,-65.75,0.720794201,343825.8431,402.931,10.347
2018-02-22/09:57:00,2018-02-22/10:27:00,30,6.223,0.931767046,-0.323945254,-0.163919836,99.43,-19.17,0.651078105,87324.92401,404.211,10.608
2018-02-22/20:38:00,2018-02-22/21:37:00,59,8.548,0.998363912,-0.028325379,-0.049671307,92.85,-1.63,0.50895828,40340.20887,428.829,10.702
2018-02-23/04:02:00,2018-02-23/04:48:00,46,7.959,0.832361937,-0.552346408,-0.045684777,92.62,-33.57,0.45888865,294381.5917,462.422,6.569
2018-02-23/06:07:00,2018-02-23/08:06:00,119,9.274,0.912631452,-0.392037928,0.115802407,83.35,-23.25,0.476834416,688359.6,479.389,6.141
2018-02-25/02:08:00,2018-02-25/08:45:00,397,6.283,0.984901071,-0.11341732,0.1307915,82.48,-6.57,0.197455674,449880.5484,400.624,5.04
2018-02-26/05:17:00,2018-02-26/06:06:00,49,5.641,-0.297885805,-0.925542653,-0.233741105,103.52,-107.84,0.305695444,392952.0298,369.52,5.7
2018-02-28/11:54:00,2018-02-28/13:02:00,68,4.235,0.841078043,-0.525078773,-0.129923001,97.47,-31.98,0.474509984,325352.1294,407.878,3.552
2018-02-28/21:39:00,2018-02-28/22:41:00,62,3.467,0.351687431,0.692305326,0.630102634,50.94,63.07,0.857114315,637706.9866,404.55,4.308
2018-03-02/00:30:00,2018-03-02/02:18:00,108,4.256,0.917711973,-0.313960552,0.243379265,75.91,-18.89,0.452268839,375449.5827,335.653,5.778
2018-03-02/05:18:00,2018-03-02/05:55:00,37,4.78,0.455409169,-0.890213192,-0.011088823,90.64,-62.91,0.263479233,385709.7852,353.792,5.474
2018-03-02/09:35:00,2018-03-02/10:17:00,42,4.279,-0.366719246,-0.890080273,0.27069208,74.29,-112.39,0.363926798,526174.1793,342.481,5.682
2018-03-02/10:32:00,2018-03-02/11:12:00,40,4.302,0.309394836,-0.913590372,0.26387012,74.7,-71.29,0.38443023,449980.816,340.048,5.726
2018-03-02/15:22:00,2018-03-02/16:27:00,65,3.331,0.04398695,-0.9902668,0.132048652,82.41,-87.46,0.857739389,770083.6391,326.953,5.968
2018-03-02/18:23:00,2018-03-02/19:57:00,94,3.753,0.092769153,-0.947918832,0.304702789,72.26,-84.41,0.614011049,1164674.844,318.538,6.124
2018-03-03/00:33:00,2018-03-03/01:13:00,40,3.478,-0.10364075,-0.991870642,0.073832028,85.77,-95.97,0.335726023,511784.3448,318.119,6.524
2018-03-03/05:16:00,2018-03-03/05:58:00,42,3.343,0.618525505,-0.785029233,0.033990443,88.05,-51.77,0.42756927,191129.7497,311.459,7.377
2018-03-03/10:27:00,2018-03-03/11:38:00,71,6.391,-0.082243621,-0.956683755,-0.279270828,106.22,-94.91,0.146203861,654466.3183,314.705,8.741
2018-03-03/11:39:00,2018-03-03/13:49:00,130,6.497,0.712473631,-0.701698661,0.000528917,89.97,-44.56,0.144560665,1140821.387,315.764,9.167
2018-03-03/13:56:00,2018-03-03/14:28:00,32,6.679,0.025457116,-0.991212308,0.129808322,82.54,-88.53,0.109685838,238804.5347,316.698,9.536
2018-03-03/15:17:00,2018-03-03/17:16:00,119,6.44,0.412909925,-0.875960171,0.24939777,75.56,-64.76,0.150545448,1479801.188,318.136,10.114
2018-03-04/20:36:00,2018-03-04/23:28:00,172,4.335,-0.722549438,0.539343953,-0.432470143,115.62,143.26,0.663772523,1440749.839,341.219,8.337
2018-03-05/00:56:00,2018-03-05/01:36:00,40,6.256,-0.927674055,0.317933917,0.195803151,78.71,161.08,0.418833882,172053.8591,341.187,8.524
2018-03-05/01:47:00,2018-03-05/05:14:00,207,6.719,-0.123726733,0.955175996,0.268943518,74.4,97.38,0.291415453,1444408.949,345.169,8.23
2018-03-05/20:42:00,2018-03-05/21:12:00,30,4.113,-0.684126437,0.661063433,0.308165967,72.05,135.98,0.874074519,240063.918,372.126,8.711
2018-03-05/22:25:00,2018-03-05/23:16:00,51,3.893,-0.8539114,0.111290537,-0.508379519,120.56,172.57,0.849440873,357078.3337,370.481,9.156
2018-03-06/05:35:00,2018-03-06/06:08:00,33,3.564,-0.868520558,0.112566926,0.48270157,61.14,172.62,0.729247332,120788.3375,364.52,10.806
2018-03-07/18:39:00,2018-03-07/19:38:00,59,4.391,-0.073156185,0.055810425,-0.995757699,174.72,142.66,0.44933188,769956.0663,369.303,4.858
2018-03-08/03:06:00,2018-03-08/06:06:00,180,3.418,-0.448303878,0.365323395,-0.815820217,144.67,140.82,0.658889532,2229745.29,353.794,6.424
2018-03-08/07:59:00,2018-03-08/10:09:00,130,3.533,-0.051081896,0.884919345,0.462934524,62.42,93.3,0.802042246,1469398.908,344.657,7.257
2018-03-08/10:28:00,2018-03-08/12:21:00,113,4.934,-0.805688798,0.010309062,-0.592249393,126.32,179.27,0.488234907,623977.7018,339.995,7.693
2018-03-08/15:11:00,2018-03-08/16:22:00,71,5.986,-0.948760509,0.054733112,0.31122002,71.87,176.7,0.331442684,252780.9201,332.225,8.193
2018-03-08/19:12:00,2018-03-08/20:05:00,53,4.117,-0.148761779,0.98481971,0.089443862,84.87,98.59,0.62731117,338102.0423,325.2,7.449
2018-03-09/00:51:00,2018-03-09/01:40:00,49,6.147,0.548671067,0.681824267,-0.483813792,118.93,51.18,0.183439404,446760.7654,326.71,5.821
2018-03-09/02:59:00,2018-03-09/05:43:00,164,6.788,0.174831986,0.882034838,-0.437548101,115.95,78.79,0.109000012,1820776.914,327.99,4.925
2018-03-09/05:44:00,2018-03-09/06:33:00,49,4.91,-0.79158318,0.230085522,0.566089034,55.52,163.79,0.205897003,357971.934,328.859,4.406
2018-03-10/18:10:00,2018-03-10/19:28:00,78,14.34,-0.12411207,-0.768641174,0.627524555,51.13,-99.17,0.009059941,1264334.422,378.467,5.299
2018-03-10/19:51:00,2018-03-11/01:36:00,345,11.797,-0.166761518,-0.429911673,0.887336731,27.46,-111.2,0.035487864,3709084.179,377.703,5.483
2018-03-11/10:02:00,2018-03-11/11:16:00,74,3.261,-0.670452774,0.592030227,0.447206169,63.44,138.55,0.833498359,724663.3959,396.295,4.31
2018-03-11/21:19:00,2018-03-11/23:12:00,113,3.07,-0.651366115,0.738020539,0.176204234,79.85,131.43,0.424213648,719661.2161,374.614,4.008
2018-03-12/00:31:00,2018-03-12/01:39:00,68,3.945,-0.287009269,0.787574291,0.545300364,56.95,110.02,0.29228738,552671.2425,369.658,3.934
2018-03-12/01:43:00,2018-03-12/05:01:00,198,3.324,-0.109664708,0.976900697,0.183408603,79.43,96.41,0.46364677,2024140.249,366.02,4.004
2018-12-01/03:21:00,2018-12-01/05:38:00,137,5.11,-0.271636784,-0.703375161,-0.656868994,131.06,-111.12,0.571787953,1326886.836,355.922,22.057
2018-12-01/06:11:00,2018-12-01/10:21:00,250,6.421,0.493031025,-0.854920864,-0.161340728,99.28,-60.03,0.463748515,2506135.505,355.922,22.057
2018-12-01/14:25:00,2018-12-01/15:27:00,62,8.101,-0.461420566,0.875064611,0.146127045,81.6,117.8,0.744500577,420592.9361,355.304,22.259
2018-12-02/21:19:00,2018-12-02/22:27:00,68,5.475,-0.285311788,0.656853259,-0.697954953,134.26,113.48,0.459544063,742173.3231,431.719,5.549
2018-12-02/22:28:00,2018-12-03/02:38:00,250,5.258,-0.532759845,0.137086779,0.835089386,33.37,165.57,0.65036267,2665888.587,434.068,6.221
2018-12-03/17:22:00,2018-12-03/18:06:00,44,6.296,-0.955534577,0.189212084,0.226169124,76.93,168.8,0.802283406,232306.7924,456.407,9.568
2018-12-04/01:43:00,2018-12-04/02:45:00,62,5.904,-0.483376533,-0.327833295,-0.811709583,144.26,-145.85,0.478919923,743906.7258,437.952,7.626
2018-12-05/18:13:00,2018-12-05/18:55:00,42,4.45,-0.913040996,0.255911469,0.317593336,71.48,164.34,0.414718539,247596.2863,426.68,3.836
2018-12-05/22:14:00,2018-12-05/23:10:00,56,3.744,-0.742226541,0.643149197,0.188305363,79.15,139.09,0.660227656,327177.1257,410.427,4.096
2018-12-06/00:25:00,2018-12-06/01:24:00,59,3.296,-0.652333736,0.755868554,0.055887505,86.8,130.8,0.749144316,433259.2675,405.734,4.007
2018-12-06/05:27:00,2018-12-06/07:10:00,103,3.347,-0.768631339,0.43342191,-0.470479876,118.07,150.58,0.916004419,610337.9739,394.381,3.787
2018-12-08/12:20:00,2018-12-08/12:55:00,35,5.355,0.376736999,-0.926165521,0.016934168,89.03,-67.86,0.961411357,341219.0876,525.098,3.7
2018-12-08/14:40:00,2018-12-08/15:31:00,51,5.031,0.670207918,-0.575110137,-0.469115973,117.98,-40.63,0.854084253,728097.3772,546.72,3.458
2018-12-08/15:47:00,2018-12-08/16:17:00,30,5.074,-0.328379691,-0.690264404,-0.644749463,130.15,-115.44,0.880444705,478734.1047,552.757,2.908
2018-12-09/10:59:00,2018-12-09/11:50:00,51,10.239,-0.457684964,-0.817532897,0.349520177,69.54,-119.24,0.581059396,731769.2976,523.474,6.359
2018-12-11/07:24:00,2018-12-11/08:01:00,37,4.097,0.218274832,0.543973148,-0.810215592,144.12,68.14,0.401357412,424554.1663,536.105,1.887
2018-12-11/16:53:00,2018-12-11/17:23:00,30,3.999,0.842976451,-0.209451541,-0.495500505,119.7,-13.95,0.555195212,249529.5846,495.184,2.767
2018-12-11/17:52:00,2018-12-11/18:34:00,42,3.887,0.484363765,-0.502080202,-0.716454685,135.76,-46.03,0.651337922,594868.4723,494.955,2.818
2018-12-11/21:58:00,2018-12-11/22:28:00,30,4.332,0.722944081,-0.647615731,-0.240719184,103.93,-41.85,0.591675997,356332.1221,494.155,3.004
2018-12-12/06:37:00,2018-12-12/07:12:00,35,3.762,-0.933593929,-0.357988715,0.015698489,89.1,-159.02,0.713029087,199369.23,450.488,4.586
2018-12-14/04:32:00,2018-12-14/08:20:00,228,4.937,0.97784692,-0.195570454,0.074616984,85.72,-11.31,0.423995525,339871.5886,349.313,5.317
2018-12-14/10:14:00,2018-12-14/10:52:00,38,4.687,0.582512796,-0.680689514,-0.444230437,116.37,-49.44,0.297121048,268732.3718,352.325,5.64
2018-12-14/11:40:00,2018-12-14/12:29:00,49,4.805,0.839832962,-0.54266423,-0.014008407,90.8,-32.87,0.319305867,281623.323,351.487,5.958
2018-12-14/13:01:00,2018-12-14/15:24:00,143,5.152,0.701188147,-0.695287704,0.157830045,80.92,-44.76,0.333080173,1188188.567,350.318,6.403
2018-12-14/18:09:00,2018-12-14/18:39:00,30,3.506,0.813868701,0.148204118,-0.561830401,124.18,10.32,0.931387365,233749.4575,348.032,7.277
2018-12-14/19:49:00,2018-12-14/20:22:00,33,3.855,0.418415368,-0.848808825,0.323190808,71.14,-63.76,0.650095999,251985.2459,347.113,7.63
2018-12-14/22:03:00,2018-12-15/00:47:00,164,3.424,0.973136902,-0.217600048,-0.075198516,94.31,-12.6,0.928757012,267958.2011,338.243,8.47
2018-12-15/02:02:00,2018-12-15/03:36:00,94,3.886,0.958633423,0.016325021,0.284175098,73.49,0.98,0.751777709,355514.5057,329.957,7.644
2018-12-15/08:23:00,2018-12-15/09:09:00,46,3.612,0.411626935,-0.900134861,0.142549932,81.8,-65.43,0.348289788,352234.3063,316.97,6.358
2018-12-15/16:54:00,2018-12-15/18:20:00,86,2.691,0.996513367,0.015309513,-0.082016632,94.7,0.88,0.738046646,85762.72811,298.196,4.445
2018-12-16/22:15:00,2018-12-16/23:14:00,59,6.605,0.725753486,-0.584708869,0.362487972,68.75,-38.86,0.200506181,422641.1017,325.285,8.817
2018-12-17/01:54:00,2018-12-17/02:29:00,35,6.973,0.817254782,-0.201184139,0.540018141,57.32,-13.83,0.331130266,225559.4693,332.35,14.422
2018-12-17/04:10:00,2018-12-17/04:56:00,46,7.161,0.910202146,-0.311234534,0.273249328,74.14,-18.88,0.220949322,228247.874,341.947,13.408
2018-12-17/05:20:00,2018-12-17/06:22:00,62,6.129,-0.059951454,0.087766357,0.994335413,6.1,124.34,0.304913908,801085.8235,349.042,12.925
2018-12-17/06:26:00,2018-12-17/09:03:00,157,9.853,0.791158795,-0.361696303,0.493197322,60.45,-24.57,0.35962972,947791.3929,359.494,12.222
2018-12-17/19:02:00,2018-12-17/20:45:00,103,6.125,0.413045287,-0.89728725,0.155785635,81.04,-65.28,0.839734018,1365600.884,410.544,6.824
2018-12-17/21:08:00,2018-12-17/21:59:00,51,5.592,0.949911535,-0.309417486,-0.043918941,92.52,-18.04,0.727255166,139878.3383,395.787,6.023
2018-12-17/22:05:00,2018-12-17/22:43:00,38,5.754,-0.497938842,-0.686861098,-0.52941364,121.97,-125.94,0.535917699,396885.7522,396.199,6.048
2018-12-17/23:46:00,2018-12-18/03:04:00,198,6.324,0.985573113,-0.168684423,-0.013829396,90.79,-9.71,0.503828049,218211.3098,397.678,6.138
2018-12-18/03:08:00,2018-12-18/03:48:00,40,5.963,0.475737751,-0.652861536,0.589445055,53.88,-53.92,0.529862881,570982.3236,398.684,6.199
2018-12-18/05:45:00,2018-12-18/08:15:00,150,6.737,0.933056235,-0.255822241,0.25290525,75.35,-15.33,0.470891595,562268.6462,400.419,6.304
2018-12-18/08:54:00,2018-12-18/09:34:00,40,6.431,0.326239109,-0.944183707,-0.045663372,92.62,-70.94,0.456271768,465263.8447,401.517,6.371
2018-12-18/10:35:00,2018-12-18/11:07:00,32,6.865,0.313768268,-0.896143854,-0.313808382,108.29,-70.7,0.224037424,393394.2593,402.312,6.419
2018-12-18/12:28:00,2018-12-18/14:21:00,113,6.096,0.015071809,-0.914263964,-0.404838502,113.88,-89.06,0.528831065,1493810.204,403.572,6.496
2018-12-18/15:27:00,2018-12-18/16:57:00,90,6.367,0.770668268,-0.635159254,0.051411293,87.05,-39.49,0.576250494,597650.2983,405.489,6.58
2018-12-20/05:28:00,2018-12-20/05:58:00,30,6.068,-0.314560741,-0.718582869,-0.620234072,128.33,-113.64,0.841302991,442093.5894,536.215,2.499
2018-12-20/06:06:00,2018-12-20/07:24:00,78,5.83,0.329986304,-0.915129781,0.231617182,76.61,-70.17,0.812973976,1131250.563,539.031,2.436
2018-12-20/12:25:00,2018-12-20/13:02:00,37,4.213,0.74886924,-0.65506041,0.10045296,84.23,-41.18,0.494618922,405311.7132,555.399,2.066
2018-12-20/17:19:00,2018-12-20/19:02:00,103,3.928,-0.61044091,-0.578351617,-0.541175961,122.76,-136.55,0.568989754,940230.2508,492.535,2.652
2018-12-20/19:53:00,2018-12-20/20:44:00,51,4.476,-0.687506378,-0.188469872,-0.701294601,134.53,-164.67,0.67897594,485243.2192,469.221,2.856
2018-12-23/05:02:00,2018-12-23/11:39:00,397,2.801,0.997466803,-0.071070924,-0.003004089,90.17,-4.08,0.499474555,157915.7508,336.676,4.797
2018-12-23/11:42:00,2018-12-23/16:42:00,300,3.65,0.640092552,-0.766297698,-0.055401657,93.18,-50.13,0.307938188,1515726.189,327.185,5.245
2018-12-23/20:16:00,2018-12-23/23:53:00,217,3.728,0.353621364,-0.920150459,0.168152153,80.32,-68.98,0.286832064,1840251.436,323.918,5.659
